discente,periodoano,media_c1,faltas_c1,media_pre,faltas_pre,media_vga,faltas_vga,descricao_c3
324ebf7db0ca091e704046c9da1b7338,20151,5.5,12.0,7.5,0.0,2.7,0.0,NÃO PRESENTE
eadb1efd8a440abf13f95f98de3dbfb6,20151,7.2,0.0,5.4,0.0,5.3,2.0,APROVADO POR NOTA
9e11ca1384cff795ec1af0b46f1d40df,20151,3.4,4.0,6.0,0.0,3.5,0.0,NÃO PRESENTE
578f6ffb87ad643154febabe35ff339e,20151,6.8,0.0,5.0,0.0,6.3,2.0,APROVADO POR NOTA
53ab6cc19afdd3429fed6740fb0fdd27,20151,2.1,14.0,1.0,6.0,7.2,0.0,NÃO PRESENTE
892d348fbd9c5a0df9288cb33c4b6b03,20151,5.5,6.0,5.8,0.0,5.8,0.0,APROVADO POR NOTA
bfafde0f64109acec5d556d93ae5ed2c,20151,5.9,2.0,5.4,0.0,5.5,0.0,APROVADO POR NOTA
65d6e145a8170aac287f7d3a3971a267,20151,6.4,8.0,5.0,13.0,5.6,6.0,NÃO PRESENTE
f7af9ec61af58e9ff7830e93f1195c35,20151,0.0,68.0,5.4,16.0,3.1,2.0,NÃO PRESENTE
3fe914952277d2e89f466ab88c3e46b9,20151,6.1,0.0,5.7,0.0,5.3,0.0,APROVADO POR NOTA
2ccad753d075138e069ee21583dbd8f8,20151,6.5,4.0,5.9,0.0,6.4,0.0,NÃO PRESENTE
548b8524245fb6ca6c779e76ba57f815,20151,6.0,4.0,1.2,0.0,4.8,0.0,NÃO PRESENTE
7b97c4e8620c0027ade8ae44cf7ec24d,20151,6.1,4.0,7.4,4.0,6.5,4.0,APROVADO POR NOTA
c0743c9193b93827289f5331858d29ef,20151,5.2,12.0,6.5,0.0,5.1,0.0,REPROVADO
3ab662e374bab66e7305155726a2f4b1,20151,5.0,8.0,6.9,0.0,5.2,2.0,APROVADO POR NOTA
c7b1080e89ac5b72410e63da19af4098,20151,0.0,66.0,0.0,36.0,0.0,30.0,NÃO PRESENTE
4c7bfdbf0aa548abd4b254db2ea0bd75,20151,5.0,16.0,6.9,0.0,4.0,0.0,NÃO PRESENTE
c697552e777b8ea79c794cf4e4a81721,20151,2.1,10.0,1.5,0.0,2.2,0.0,NÃO PRESENTE
f457a5a0648e85e5ce0f7ac2c2eb61b3,20151,0.0,68.0,0.0,0.0,0.0,6.0,NÃO PRESENTE
0f0eb4ca9d7b8880533946421acc3498,20151,0.0,66.0,0.0,0.0,0.0,8.0,NÃO PRESENTE
f11cd7c676691dbef25205ef2d525f88,20151,1.5,44.0,5.0,0.0,2.3,2.0,NÃO PRESENTE
7152ea6647bbf969d169c7e090a5cf29,20151,7.7,12.0,9.3,0.0,7.1,0.0,NÃO PRESENTE
0193ca6c3c252facda40ba7cf54721c9,20151,3.2,10.0,4.2,0.0,6.6,0.0,NÃO PRESENTE
52c293efee07e076f91ce7c4b8fcd053,20151,9.1,2.0,7.7,2.0,7.7,2.0,APROVADO POR NOTA
0229591e3b5d8d118ca945794774159a,20151,3.0,28.0,0.9,2.0,3.2,18.0,NÃO PRESENTE
a07e462f79e6618f38de5193a7ac397d,20151,1.4,10.0,1.3,0.0,1.2,2.0,NÃO PRESENTE
fa4f2fb128e8fe48832f9c2ad72b6438,20151,1.7,14.0,0.5,0.0,2.5,0.0,NÃO PRESENTE
c77be5959e2d10eb35c839451dd92c65,20151,0.9,38.0,6.9,8.0,0.0,6.0,NÃO PRESENTE
93d2c39e4a530e2aea975e6ad9040a09,20151,0.5,20.0,6.7,0.0,1.8,0.0,NÃO PRESENTE
f0a3e2543a0aa4bd0d9ca1f3c54c69ce,20151,2.2,40.0,3.8,0.0,4.1,6.0,NÃO PRESENTE
149bb7d4b1f0cf7138f999555692c113,20151,4.6,2.0,0.9,2.0,1.9,0.0,NÃO PRESENTE
535741c3c60f93e640fb5763c568d330,20151,6.2,6.0,5.0,0.0,3.0,0.0,NÃO PRESENTE
a3dcb346f223f440eb4cf3c4cc259308,20151,0.0,54.0,1.3,0.0,1.2,6.0,NÃO PRESENTE
199707836c24c6eb235dc11a015833f1,20151,2.5,6.0,2.2,0.0,0.5,2.0,NÃO PRESENTE
c17e7d72b8ad8118f84670d5203b6e51,20151,6.8,0.0,5.2,0.0,5.6,0.0,APROVADO
5d4ad3f34c7cd07d1fba14c0a786bf00,20151,5.4,16.0,7.2,0.0,6.2,0.0,APROVADO POR NOTA
cf129c4f08bbbced4bd2a40179004373,20151,8.8,4.0,6.2,0.0,6.6,6.0,APROVADO
37dcb36d1735c7e482fd4f069bc30552,20151,5.2,10.0,6.8,0.0,4.3,0.0,APROVADO POR NOTA
eadfadb438bd5cf3d0ed2e2321e53444,20151,6.2,4.0,1.4,2.0,3.2,8.0,NÃO PRESENTE
bdb14f0c3b09bee882e19280d95f4fa0,20151,1.6,12.0,1.2,12.0,5.0,14.0,NÃO PRESENTE
17432febac729d9f0aedc8ed76a9f60d,20151,2.9,0.0,3.1,0.0,0.6,0.0,NÃO PRESENTE
feab801169f92c69823d87142cd2f05e,20151,5.8,6.0,7.4,0.0,6.1,0.0,APROVADO POR NOTA
48e17081dee39d9e61e4b077e36318a7,20151,6.6,2.0,5.0,0.0,4.8,2.0,REPROVADO
8c98a4dd6fefca1574e92bc55d19421f,20151,6.0,14.0,5.2,0.0,6.4,0.0,NÃO PRESENTE
cb8809586c9df7be38652c6ec95d144a,20151,5.9,0.0,5.0,2.0,5.5,0.0,REPROVADO
2cff485b7070771a2a704d0aa0a88a07,20151,6.0,2.0,5.2,0.0,6.6,0.0,APROVADO POR NOTA
75559b35ae8ddeada7a3beee73cc0133,20151,5.0,2.0,5.7,0.0,5.5,0.0,NÃO PRESENTE
de74f7826d7593e02fa9a6b882faa69e,20151,7.4,2.0,5.0,0.0,6.9,2.0,APROVADO POR NOTA
d87f9dc6e79b8ddd723ef2a126c4f33a,20151,6.4,2.0,2.7,0.0,6.7,0.0,APROVADO POR NOTA
0db412344caa3b3980c7f45a24c015cc,20151,7.8,2.0,5.2,0.0,7.2,4.0,REPROVADO
599ad68bdc7dbccb2e09438f0ac7b275,20151,6.9,2.0,5.0,0.0,6.1,2.0,APROVADO POR NOTA
0a93b4bfeb42e6052057d31b86884754,20151,6.9,14.0,6.4,4.0,9.0,8.0,REPROVADO
3d03ca5bcddf847dbf30af57f3d4aad5,20151,0.8,16.0,7.9,0.0,1.4,0.0,NÃO PRESENTE
76998e293739b1a7d0b04fcb5c1b6d42,20151,0.0,68.0,0.0,6.0,0.0,44.0,NÃO PRESENTE
340514dc70f52401e07b80ccda93f768,20151,0.0,62.0,0.0,0.0,0.3,0.0,NÃO PRESENTE
70e42f7eb2927da51b352bfa36609c2e,20151,1.9,42.0,0.4,6.0,0.3,30.0,NÃO PRESENTE
596d7d491e4c85d5babed0250be4dfcb,20151,5.6,12.0,1.3,2.0,0.3,20.0,NÃO PRESENTE
072ca794211b6d89c4198f202a5daa1a,20151,8.7,8.0,10.0,0.0,7.2,0.0,APROVADO POR NOTA
4270e7dc38b706584c0d335e3d32ccd3,20151,9.1,14.0,8.5,0.0,5.6,0.0,NÃO PRESENTE
10bb5e6d41c89d5a3f01b8180524e11e,20151,5.8,12.0,6.5,0.0,7.3,0.0,APROVADO POR NOTA
780bb0c099aa59314c5e24a1123dd1aa,20151,6.2,0.0,7.9,0.0,7.3,0.0,APROVADO POR NOTA
41d4d67b0ab5023091c3fb0bbfc62243,20151,7.5,0.0,3.9,2.0,6.7,0.0,APROVADO
3b4ae8739377dc3a2e17ebe3b6dd959c,20151,5.1,4.0,5.7,0.0,2.0,0.0,APROVADO POR NOTA
5653835d930a4174b0123596cea2bfd8,20151,5.7,2.0,5.8,0.0,6.8,0.0,REPROVADO
fff8c402febf8217f10b5c1e57dfb522,20152,0.0,23.0,4.3,0.0,0.2,0.0,NÃO PRESENTE
8c30c4b9e0af918e4f53a2d9a42c4c79,20152,0.0,11.0,2.7,0.0,0.6,0.0,NÃO PRESENTE
d8243b81383dd60e040409fbc4e945ba,20152,0.7,20.0,5.0,0.0,2.3,0.0,NÃO PRESENTE
bdebb61a1a1008a50b53bb0418c7d843,20152,1.6,8.0,3.8,0.0,1.1,2.0,NÃO PRESENTE
a1412fc6b3fc29909f80c0869c8eae6f,20152,0.8,0.0,5.8,0.0,1.3,0.0,NÃO PRESENTE
52e82d51ca5675f0cd42a67ab67170e3,20152,0.0,39.0,1.0,18.0,0.6,0.0,NÃO PRESENTE
d5986d7ca63fc1a0c90d2343504d2f1e,20152,0.0,58.0,0.1,43.0,0.4,0.0,NÃO PRESENTE
6adae9884c6e1242c3bf854a8dd66997,20152,0.0,64.0,0.0,0.0,0.0,18.0,NÃO PRESENTE
f2bbf7e170af3cf6725eff1238e69314,20152,0.0,48.0,0.6,0.0,0.2,2.0,NÃO PRESENTE
4034d82488bcf916ad510133580d73ff,20152,0.0,27.0,5.0,0.0,0.3,2.0,NÃO PRESENTE
60c41c2d477f67ae457465dd8124b75d,20152,0.0,44.0,4.3,0.0,0.9,0.0,NÃO PRESENTE
e042266dca7a884d9a0bb0119decbaea,20152,0.0,25.0,0.9,0.0,0.6,0.0,NÃO PRESENTE
e7a2f74be3f106375394e867967a6de8,20152,0.0,36.0,6.1,0.0,1.4,4.0,NÃO PRESENTE
9c2f4a51c69d9751be62992ae6d6fbed,20152,0.0,28.0,2.7,0.0,0.9,0.0,NÃO PRESENTE
e13b73283d82c791f427401098d4b13b,20152,0.7,12.0,4.1,0.0,0.9,0.0,NÃO PRESENTE
0961a609f1b6b9dbf6733c664fb06a40,20152,0.0,14.0,3.9,0.0,5.6,2.0,NÃO PRESENTE
5492368f709d0da9532c316100b9c688,20152,0.0,31.0,5.7,0.0,1.4,0.0,NÃO PRESENTE
d70c8d66aafb62772344839c892092d9,20152,0.0,34.0,0.6,0.0,2.1,4.0,NÃO PRESENTE
aee3fb54acb6895c073f13429db46e67,20152,0.0,8.0,1.3,0.0,0.9,0.0,NÃO PRESENTE
8cc7cb224efab06b849302fbff01af4d,20152,0.0,19.0,2.1,0.0,0.7,2.0,NÃO PRESENTE
0d94b6fcad99a9157517c84edfbcbb8d,20152,0.0,35.0,6.6,0.0,3.5,0.0,NÃO PRESENTE
0229591e3b5d8d118ca945794774159a,20152,0.7,25.0,5.0,18.0,3.8,0.0,NÃO PRESENTE
15f7934ec9eaee788bde767f5d9a4663,20152,7.0,0.0,9.3,0.0,6.2,0.0,APROVADO
199707836c24c6eb235dc11a015833f1,20152,0.0,25.0,4.3,6.0,0.7,0.0,NÃO PRESENTE
a078dd12291e4eefacb6f08ade50ae37,20152,0.7,50.0,5.0,18.0,1.2,8.0,NÃO PRESENTE
9c9804074d5380809f0bbdf64abd48c2,20152,0.0,40.0,2.2,0.0,0.0,0.0,NÃO PRESENTE
30ea5840ae0c3fbb02c372c9fc432610,20152,0.0,31.0,0.7,0.0,0.2,0.0,NÃO PRESENTE
00a54c3ed49fdd50c7dd248458255e17,20152,0.7,2.0,2.1,0.0,0.4,0.0,NÃO PRESENTE
0422029b820d1ab2bf490dfc9f9eb896,20152,1.9,0.0,4.0,0.0,1.0,2.0,NÃO PRESENTE
615803d60b9b9acff43bcb0806e35fbf,20152,0.0,0.0,0.6,0.0,1.3,0.0,NÃO PRESENTE
230018b69e4fa678c800ce17fa2ba5fa,20152,0.0,0.0,0.9,0.0,0.2,2.0,NÃO PRESENTE
e0257d5663e2616d97986703c90f7ea4,20152,0.3,26.0,5.1,0.0,2.1,0.0,NÃO PRESENTE
3f4c1c9712447000aa4d9a9302ef5e11,20152,0.0,39.0,5.0,0.0,2.0,0.0,NÃO PRESENTE
8b920ff6c00fcc3a6bf80b5051cda7e7,20152,3.7,15.0,6.3,0.0,1.9,0.0,NÃO PRESENTE
c04b65dd132c7118001befc0cf507c84,20152,6.7,0.0,5.7,0.0,1.8,0.0,APROVADO POR NOTA
c07f27dd1997e174aae4e884591cc816,20152,0.7,8.0,4.3,0.0,1.9,0.0,NÃO PRESENTE
78755592658fae7a68f33b1916477c5b,20152,3.8,6.0,8.8,0.0,4.1,0.0,NÃO PRESENTE
3111a31807dc3cb4e41c3f0b99a536b6,20152,6.1,2.0,6.6,0.0,5.5,0.0,APROVADO POR NOTA
c2847386264edc69d544a32b03ad0892,20152,5.3,2.0,7.8,0.0,7.9,2.0,APROVADO
72f06f7a16208e63ecbfc6dbd44c9953,20152,0.0,24.0,5.2,0.0,5.0,2.0,NÃO PRESENTE
b7316be398a0b38d290b1bfcb47639d8,20152,0.8,26.0,2.6,0.0,0.3,2.0,NÃO PRESENTE
42d9d6917e7a42b9c56f8002dd04097f,20152,0.0,20.0,5.0,0.0,1.5,0.0,NÃO PRESENTE
928550432c6cb9cc185e0b6242340f0d,20152,0.0,33.0,1.6,0.0,0.4,0.0,NÃO PRESENTE
f74bf296c401914f196022de0ec7b118,20152,9.8,0.0,9.8,0.0,9.4,0.0,APROVADO
355be524f726b88f495a3c25bf94350d,20152,0.0,18.0,6.3,0.0,2.2,0.0,NÃO PRESENTE
7c8f1b6125065895a11a20f97146824d,20152,4.0,2.0,6.3,0.0,5.4,0.0,NÃO PRESENTE
6e6af47a3114462ae739347ecfb019eb,20152,0.0,54.0,2.4,8.0,1.9,0.0,NÃO PRESENTE
dc6bb377b6aaadb185f860e0ff66897c,20152,0.0,62.0,1.5,58.0,0.8,0.0,NÃO PRESENTE
bf4c74b6bd21d3aa2f9b2d998f3111a7,20152,0.7,22.0,5.3,0.0,1.7,0.0,NÃO PRESENTE
2421f9ce63b71f2458cef3183c2f2212,20152,0.0,38.0,0.0,0.0,0.0,20.0,NÃO PRESENTE
822041e9f0acd28ebe9157530f8b1585,20152,0.0,27.0,5.3,0.0,0.7,2.0,NÃO PRESENTE
ec409eca45149d8206f3bc9634565927,20152,0.0,37.0,5.3,0.0,0.7,0.0,NÃO PRESENTE
8505bd1eb98501c5ad0ab74ef2f2e1fd,20152,0.0,56.0,3.0,0.0,0.2,0.0,NÃO PRESENTE
0732f6d97271ec83bacb13fc3984d6d7,20152,1.2,12.0,6.1,0.0,5.1,0.0,NÃO PRESENTE
42c384f00d065e92e882e819b3ff7257,20152,2.3,5.0,6.4,0.0,5.6,0.0,NÃO PRESENTE
adf5b36c0f3b86b6f0a92c541304420e,20152,1.2,21.0,5.0,0.0,4.4,0.0,NÃO PRESENTE
4b8a64737e22ca54e535afd6fc3614ee,20152,0.0,21.0,1.3,0.0,1.5,0.0,NÃO PRESENTE
2104fb6cbe10576ac5ddc862b5753dd4,20152,0.0,34.0,5.7,0.0,1.3,0.0,NÃO PRESENTE
140d551bf16565135b6fe43c7e101c23,20152,0.0,46.0,1.6,0.0,1.4,0.0,NÃO PRESENTE
6fe9813988568698f4826283010c3da6,20152,0.2,26.0,1.8,0.0,0.7,4.0,NÃO PRESENTE
60608eacd961d0658a5f9c4855c9cbcd,20152,0.0,14.0,6.0,0.0,2.5,0.0,NÃO PRESENTE
94223684637f2137a37477929c47aa47,20152,0.0,28.0,5.0,0.0,0.7,0.0,NÃO PRESENTE
d69c0c282caea1eec4e7c79f0bcdc697,20152,2.2,2.0,6.1,0.0,4.5,2.0,NÃO PRESENTE
f99c83c08448b79eb3938dfbb2235fe5,20152,0.0,32.0,4.7,18.0,3.0,0.0,NÃO PRESENTE
a734c676794e87f46eced69b68a87330,20152,0.3,12.0,5.1,0.0,2.1,0.0,NÃO PRESENTE
1ac07c4943b2c1eae13950fc75aa4bc3,20152,0.0,14.0,5.0,0.0,2.7,0.0,NÃO PRESENTE
39f93bc998decf7c451b8dae67e564d5,20152,5.9,0.0,5.5,0.0,2.1,0.0,APROVADO POR NOTA
6baea6ba872012f7bd96dbd5c6099b2b,20152,0.0,20.0,8.0,0.0,2.1,0.0,NÃO PRESENTE
21f315a5a3ca0a724be9437a8d67e732,20152,0.0,43.0,3.0,0.0,0.9,0.0,NÃO PRESENTE
42010b3d6b7dcc02640efafd551b73f0,20152,0.3,0.0,3.6,8.0,1.8,0.0,NÃO PRESENTE
6ceb5d2cb82109503a7186de4cddd6c5,20152,6.7,0.0,5.0,0.0,3.4,0.0,APROVADO POR NOTA
3fc97b700310e49c4ea4dfa33597b2b6,20152,1.1,0.0,4.0,2.0,2.7,0.0,NÃO PRESENTE
71d3a58ec8c9df656ed01ccaeb7fb0d7,20152,5.3,0.0,6.1,0.0,4.2,0.0,REPROVADO
cea448a2fffceba8f954762587ae194a,20152,5.6,0.0,6.0,0.0,4.7,0.0,APROVADO POR NOTA
86717eee2b18c652d3739ad92d4bc683,20152,6.0,0.0,5.9,0.0,5.0,0.0,APROVADO
56cb3a9d7199a24f4437010980e8b091,20152,5.4,0.0,4.7,0.0,5.0,0.0,NÃO PRESENTE
4390469b42288b640f3baa6405d452f5,20152,6.2,0.0,4.2,0.0,3.9,0.0,NÃO PRESENTE
90be10a20bac47fe3325cd7c563ab1e8,20152,5.4,0.0,5.2,0.0,5.7,0.0,APROVADO POR NOTA
a433f9a93bfbe86aec10c23438992153,20152,5.0,0.0,3.2,0.0,2.2,0.0,NÃO PRESENTE
27750ef8e05eb6c90e6e28bbc661f087,20152,8.7,0.0,7.6,0.0,7.4,0.0,APROVADO
38c4f044600a2169fbc79cfd0e789f5d,20152,0.2,0.0,1.9,6.0,1.4,0.0,NÃO PRESENTE
56dc402f510dbab2fe60c2bfd2e79ae8,20152,5.3,0.0,5.2,2.0,2.7,0.0,NÃO PRESENTE
de27b5595c213767b631d47f9dc0ee0f,20152,5.5,0.0,5.8,0.0,4.1,0.0,APROVADO POR NOTA
3f20b347b26ac5527f61432f9779ad67,20152,7.9,0.0,7.0,2.0,8.0,0.0,APROVADO
e525d602d83f80cba22a12abb96e15e5,20152,5.0,0.0,3.5,0.0,2.4,0.0,NÃO PRESENTE
e55361c8cf736dccf4908b9074c18987,20152,6.2,0.0,5.0,2.0,3.0,0.0,NÃO PRESENTE
9e7a7a6e9ef5cbcd54c10a3f4fbfcc67,20152,0.0,0.0,2.7,0.0,1.5,0.0,NÃO PRESENTE
db1487ab08945b94e789c7741f0f226a,20152,0.3,0.0,3.0,0.0,2.8,0.0,NÃO PRESENTE
ee203a9980059b51041f7d96db38de23,20152,0.0,0.0,0.0,14.0,0.4,0.0,NÃO PRESENTE
45a3f29805fe924aa8f02ef7df02dbe6,20152,0.2,0.0,4.4,16.0,1.2,0.0,NÃO PRESENTE
c697552e777b8ea79c794cf4e4a81721,20152,0.0,0.0,0.8,14.0,0.7,0.0,NÃO PRESENTE
e78889c08f150fb2deffd902aa4843b4,20152,0.0,0.0,1.8,29.0,0.0,80.0,NÃO PRESENTE
4790d765e8bc57ff367de566c81292bf,20152,5.2,0.0,8.1,0.0,0.0,0.0,NÃO PRESENTE
5553805c2436946931b3a4bfd260a0b5,20152,1.5,0.0,2.0,38.0,0.0,62.0,NÃO PRESENTE
271b67689685e4b732e826141ef5dfcf,20152,0.0,0.0,2.2,0.0,0.8,0.0,NÃO PRESENTE
70b7c5f836e37f82db63422212c37ba0,20152,0.8,0.0,3.6,0.0,1.9,0.0,NÃO PRESENTE
64bd5128f8c9ee4e97b49b5b156b28e7,20152,1.7,0.0,4.0,0.0,1.4,0.0,NÃO PRESENTE
6a5fac0146f71db1f321f0ff419ed2c2,20152,8.1,0.0,7.4,0.0,7.7,0.0,APROVADO POR NOTA
8dce8caa34aab40d6053d8e2acb59a4e,20152,10.0,0.0,8.2,0.0,9.0,0.0,APROVADO
16e5439f7362727e3a815bbf834ba83d,20152,0.1,0.0,2.7,2.0,0.4,0.0,NÃO PRESENTE
edf0d65c8359e019a97916a84af2bdf8,20152,0.1,0.0,2.5,10.0,2.5,0.0,NÃO PRESENTE
114f7aad5d8c2f02c7559b7896ddb8b1,20152,6.1,0.0,6.3,0.0,2.1,0.0,NÃO PRESENTE
d10d5c3be1a0a9c86b208ada82a7445d,20152,0.8,0.0,5.5,10.0,3.0,0.0,NÃO PRESENTE
e5930e3c2c83d80ef671058e553b96b9,20152,1.3,0.0,6.0,18.0,4.6,0.0,NÃO PRESENTE
610947c65372f71c740f2b0f2162abac,20152,0.0,0.0,1.9,8.0,1.4,0.0,NÃO PRESENTE
3f3a74884d54dd9fdb20c8622c983ad0,20152,0.4,0.0,1.4,14.0,0.8,0.0,NÃO PRESENTE
f951932067b490e6c17d04efa36c9116,20152,0.1,0.0,3.8,0.0,0.9,0.0,NÃO PRESENTE
66854f766f0dcbab6925c841aefff37b,20152,0.0,0.0,1.0,8.0,1.2,0.0,NÃO PRESENTE
37373635c40b84351fb9d82c5a82c54f,20152,6.2,0.0,4.3,0.0,3.1,0.0,NÃO PRESENTE
f35cfdc1409ae041956dfbb95c1e2f49,20152,0.0,0.0,3.7,0.0,0.0,80.0,NÃO PRESENTE
69c28cf8529ae6c80379d614cd286531,20152,5.2,0.0,5.4,0.0,5.0,0.0,NÃO PRESENTE
249ef35174c28a17f5a0767e95baa5c0,20152,5.6,0.0,5.5,0.0,1.5,0.0,NÃO PRESENTE
8e01d2af17880b315df4e2fdf7bf60eb,20152,0.0,0.0,1.5,16.0,0.5,0.0,NÃO PRESENTE
15e9b062dfbbf338872de6ce4ee66644,20152,0.0,0.0,2.2,12.0,0.9,0.0,NÃO PRESENTE
a418e259bf7e6025265d48c7549fa5c1,20152,0.0,0.0,1.8,0.0,2.2,0.0,NÃO PRESENTE
f9ad2f167a44e959d350136b6fd58c22,20152,0.1,0.0,1.5,2.0,0.6,0.0,NÃO PRESENTE
9c21eacbb5267d113da205e00ed770c5,20152,6.0,0.0,5.8,2.0,6.7,0.0,APROVADO POR NOTA
bfac440c4cfeca2bdc3c2316d74022fa,20152,5.0,0.0,5.3,2.0,5.0,0.0,NÃO PRESENTE
7c016235c30bef04f7562adc3417bfc9,20152,5.3,0.0,4.8,0.0,4.0,0.0,NÃO PRESENTE
adc918e881c35baa81d8d720d6a20f21,20152,5.0,0.0,5.6,0.0,5.0,0.0,APROVADO POR NOTA
a090c8ade99a23797049621274b3fb91,20152,6.7,0.0,6.4,0.0,2.1,0.0,NÃO PRESENTE
3cfe335b57f215a3484cce85a0f708af,20152,5.2,0.0,4.0,0.0,2.8,0.0,NÃO PRESENTE
b00c526b3a53feecfcb0bf4a63e7dd42,20152,6.0,0.0,6.6,0.0,3.7,0.0,APROVADO POR NOTA
0010345ff1be7da25478b5a96c772616,20152,5.4,0.0,5.8,0.0,5.1,0.0,NÃO PRESENTE
667289e360153be057e0db138768dec8,20152,9.3,0.0,6.6,0.0,5.4,0.0,APROVADO
6b2530e2a2589750850a32d1eefd72f9,20152,6.0,0.0,6.0,8.0,2.5,0.0,APROVADO POR NOTA
8a77bd82bd822214ebb2f99747fd988b,20152,8.0,0.0,7.2,2.0,6.8,0.0,APROVADO POR NOTA
436567fce0c22347392295fdede96ec8,20152,4.7,0.0,5.6,4.0,5.1,0.0,NÃO PRESENTE
828172fe9832854e9ac0a2e5144330d3,20152,8.1,0.0,6.1,4.0,6.0,0.0,APROVADO
507386201aa7a996df70cededec34e5f,20152,8.1,0.0,8.5,0.0,0.9,0.0,NÃO PRESENTE
0f427461ab5c1a239e9b4bcb94dd7d02,20152,2.2,0.0,2.1,2.0,2.6,0.0,NÃO PRESENTE
6200a7c5985cb8834eed8f684e3fe7e8,20152,0.5,0.0,4.1,10.0,0.2,0.0,NÃO PRESENTE
095128596c4fe383ade6b4747b20b597,20152,5.6,0.0,5.5,6.0,4.8,0.0,NÃO PRESENTE
5b6dd88c5053f46d184ceecbf4cff2d2,20152,5.8,0.0,5.4,0.0,3.5,0.0,NÃO PRESENTE
95dfde9cc8dc68d9fcdfedcc7b348994,20152,0.0,0.0,2.8,2.0,0.8,0.0,NÃO PRESENTE
9868861eba9d2caaca8f851618933bbc,20152,8.5,0.0,7.9,0.0,8.5,0.0,NÃO PRESENTE
65e548991a2893c3c52b69952e4354d9,20152,0.0,0.0,4.6,2.0,1.8,0.0,NÃO PRESENTE
8de724670f738e3c8812c245a9ed9785,20152,1.0,0.0,5.3,0.0,3.3,0.0,NÃO PRESENTE
5553f793dde09843a982190361ec51ea,20152,0.0,0.0,0.0,48.0,0.3,0.0,NÃO PRESENTE
4f591ad67c2469be04de7d80b3c60627,20152,0.0,0.0,3.4,4.0,0.8,0.0,NÃO PRESENTE
0bd74a7a49241add1c5c6be6d3836be0,20152,0.0,0.0,1.0,44.0,0.1,0.0,NÃO PRESENTE
b243257222402a9cbc04ec258d993a9c,20152,10.0,0.0,9.6,0.0,9.4,0.0,APROVADO
ca832656228c3b3ab5a6ce384859947f,20152,0.0,0.0,3.5,6.0,0.4,0.0,NÃO PRESENTE
f87647a280ca1c5798d0ac1c892b57dd,20152,0.4,0.0,5.0,2.0,1.8,0.0,NÃO PRESENTE
e27ebf775b85dfcabfbfe3ff1c0fae34,20152,6.4,0.0,4.1,0.0,3.7,0.0,NÃO PRESENTE
2e9c80552e050eb591e428cd51af610f,20152,0.0,0.0,0.0,48.0,0.0,48.0,NÃO PRESENTE
93d06775343c1831f13fa05326d9e0a5,20152,2.1,0.0,4.3,0.0,0.2,0.0,NÃO PRESENTE
fc92eefe819de039413b2b07d8596f9c,20152,1.9,0.0,3.5,6.0,1.4,0.0,NÃO PRESENTE
39eed7229afcc67dedb0ee5b36579545,20152,0.1,0.0,1.2,0.0,0.2,0.0,NÃO PRESENTE
d900ab2612fe6cc2fe8e2dcd927560ad,20152,0.0,0.0,2.5,6.0,0.2,0.0,NÃO PRESENTE
14befc5420440ce1859725fcc04c0ece,20152,0.0,0.0,1.6,4.0,2.1,0.0,NÃO PRESENTE
d4a43cd9485d4e3ebbcfe40e24dbab48,20152,0.0,0.0,4.3,2.0,1.2,0.0,NÃO PRESENTE
fd41c1163e76317fa5ee606b7d21d741,20152,0.0,0.0,1.8,10.0,0.3,0.0,NÃO PRESENTE
a8e196da99d57a906d48ba4a9f49801d,20152,0.3,0.0,3.6,0.0,2.1,0.0,NÃO PRESENTE
b3e7ddda883824a07795e6e7f9e2fabc,20152,0.0,0.0,5.4,10.0,2.1,0.0,NÃO PRESENTE
879c76759288ccf9f25e5e25700e8e88,20152,2.8,0.0,3.3,6.0,1.6,0.0,NÃO PRESENTE
fd5206b9128f3d65d05d5d08dc7bcf9f,20152,5.0,0.0,7.3,4.0,4.4,0.0,APROVADO POR NOTA
4c7c03581d61fe0a1d60d0789086b2e2,20152,0.0,0.0,4.0,16.0,0.0,0.0,NÃO PRESENTE
de15bb476670a6602aeb88935050862c,20152,6.8,0.0,6.2,0.0,1.2,0.0,APROVADO POR NOTA
0815346701f7f7ee7f94a074a32d1a55,20152,9.6,0.0,8.4,0.0,6.8,0.0,APROVADO POR NOTA
3bcaea9cbada02d48b44ead40d7c7b50,20152,6.1,0.0,8.3,0.0,1.9,0.0,NÃO PRESENTE
7d884996ee7cf38108dad220bae16074,20152,5.0,0.0,6.8,0.0,1.5,0.0,NÃO PRESENTE
b36460a3b396cc0d09bf7f673f25d190,20152,5.5,0.0,7.3,0.0,5.0,0.0,NÃO PRESENTE
82d271abd15fac86e282a48458e3d91f,20152,9.7,0.0,9.5,0.0,6.4,0.0,NÃO PRESENTE
146e2d262140eff9c7adcdb394956317,20152,2.3,0.0,4.4,0.0,0.4,0.0,NÃO PRESENTE
a4f95ccf33f3e900e2f1138e67ef879d,20152,5.5,0.0,8.2,0.0,2.6,0.0,NÃO PRESENTE
86064d770da2762e42605e447d8b20d1,20152,6.0,0.0,6.5,0.0,1.2,0.0,NÃO PRESENTE
ec93663b3e10a628b7b3cf18b26e0304,20152,6.9,0.0,7.5,0.0,5.0,0.0,NÃO PRESENTE
b7872ce0998039e1ff012d3018e254ad,20152,3.4,0.0,9.4,0.0,3.3,0.0,NÃO PRESENTE
