discente,media_final,numero_total_faltas,descricao
27c4ac8a1a53153d6b6e553adbd62808,1.8,4.0,NÃO PRESENTE
8d481b74ab36671d6e062660f8a05ffa,1.3,24.0,NÃO PRESENTE
0c58a6c02516b1243e595aec2eaca7a8,0.9,42.0,NÃO PRESENTE
f0b5bc31bf2b1b0848e616f40018bc82,0.0,46.0,NÃO PRESENTE
02209f809703ce8fd6cde21455f66f00,9.2,12.0,APROVADO
46615d9eb7c16b0e51bf201c80687e3e,5.3,16.0,NÃO PRESENTE
f318ca81231a8e38a11093471e7990ae,0.5,6.0,NÃO PRESENTE
9a6adc4c978661aa4308d50e6d706d6c,0.4,34.0,NÃO PRESENTE
fff57525f9b306babcf8c02039ab0908,0.0,44.0,NÃO PRESENTE
ceae4b41ca2db4afc06bf794e44d6ab3,0.7,14.0,NÃO PRESENTE
666d8004ab7211a81d28d19f74923a2e,0.0,36.0,NÃO PRESENTE
fa4f2fb128e8fe48832f9c2ad72b6438,0.0,28.0,NÃO PRESENTE
9772c149bd73a06d3491a55ca49855bc,1.5,10.0,NÃO PRESENTE
ec85838da3203031d69a99d50ec0bcf6,1.0,2.0,NÃO PRESENTE
b73c80f6a61f8f8725acd3278ee5d98d,5.0,6.0,NÃO PRESENTE
0d376b2c3460e2d8332cf9d7c2489baa,0.0,10.0,NÃO PRESENTE
7255ff86c866660097294614c36a5668,2.7,6.0,NÃO PRESENTE
84a64c43b6093611c46a0bb4917bbe77,5.4,12.0,NÃO PRESENTE
e4a531d48aa89f69d4866ff991292aab,2.1,4.0,NÃO PRESENTE
d1e0a113c39fd53274b80b4302cc8991,0.0,38.0,NÃO PRESENTE
404b3ea5424f3d391b6536957cad7481,1.2,6.0,NÃO PRESENTE
8d1d97ed80b1abdcf861a15493556c52,5.3,6.0,NÃO PRESENTE
58675f433ac3e8b70a6910664ddec3b2,6.7,12.0,NÃO PRESENTE
b3a7be608ef030dd46363d446cfaf605,6.5,2.0,NÃO PRESENTE
17432febac729d9f0aedc8ed76a9f60d,3.3,2.0,NÃO PRESENTE
356661e8a6d40b65bc5fa18c5e9b78b6,6.0,10.0,APROVADO POR NOTA
c29f60413003055f6a1808be5263b6f9,5.2,12.0,NÃO PRESENTE
55229fa3f8ad73c3f9d424d1e01fe09d,5.9,2.0,NÃO PRESENTE
786f9caf3c6ed56700eb935640a4e1a0,5.5,8.0,NÃO PRESENTE
3228b59f9068390d44fbc330a755a088,5.8,0.0,NÃO PRESENTE
b665957b0c343149f506de212b029399,5.2,12.0,NÃO PRESENTE
41b9f782e71c2f5144a0fc1376d709b8,1.6,4.0,NÃO PRESENTE
129e1c04f5315c5987560ea8f4219a5e,4.1,2.0,NÃO PRESENTE
c9c0465a84cf3aeea6b65fb580299ada,0.0,46.0,NÃO PRESENTE
3a2aa34da7d0cf62c081a712a931374d,0.0,44.0,NÃO PRESENTE
af5ab579f2c36bf7bb7b27bfd3a70f5b,0.5,20.0,NÃO PRESENTE
1991476e42d6085cdca876a238f99a32,0.0,44.0,NÃO PRESENTE
f9dcd591c40f75f650e6d8d60046c3e4,0.7,20.0,NÃO PRESENTE
9220debfde24260554aa9fea0f138e1c,4.2,6.0,NÃO PRESENTE
d7242bd73fe3900eb88d15fb8eb1e39d,0.0,34.0,NÃO PRESENTE
7a360e8fae799d39bdcc132d3d1c0109,0.0,46.0,NÃO PRESENTE
8f6ee8627ea55a35775cbbc54b15b35b,0.1,26.0,NÃO PRESENTE
c92f6b1db88602de1e0f563f858221cf,0.0,44.0,NÃO PRESENTE
af1b53a780e7855aabee7b82d526962a,0.0,44.0,NÃO PRESENTE
e5830d24eed2664e2456ceb87d04fb57,1.0,22.0,NÃO PRESENTE
543e5eda725cdd7c84a6452d38447058,0.9,18.0,NÃO PRESENTE
779b24034f9b81ad7ca5a427fa39aaf9,2.5,14.0,NÃO PRESENTE
08a4c23aebb7b0df62b304af574f05f8,0.9,16.0,NÃO PRESENTE
e533130178529c6a070bdc923c3c7046,5.0,8.0,REPROVADO
7b259b60ea4165b1eff941cbef2f9710,0.0,46.0,NÃO PRESENTE
e37b019122620ad9adade87b0e337bb2,0.1,26.0,NÃO PRESENTE
97fca95dd64acf9016f9727fdf3501c7,0.9,4.0,NÃO PRESENTE
6366a143a64a2a0d64be64aaf9594f30,5.1,12.0,NÃO PRESENTE
7a1545aa60679963086f56f2e857f753,7.2,17.0,REPROVADO
0b3d7f76a836558a4915cbc5e79a30c2,1.1,8.0,NÃO PRESENTE
88c328c3baabafcac301115230e71d5d,5.2,2.0,NÃO PRESENTE
03a6a045ac178858f2d81eedf76f18a7,0.0,36.0,NÃO PRESENTE
65608921662906a36e76d592210c8906,5.0,10.0,NÃO PRESENTE
96415dc31e4ee04de81f2919885730ed,0.8,14.0,NÃO PRESENTE
664eec79dfeca82fde355caa1c0bb973,5.9,0.0,REPROVADO
e75778dcbdf4691b4c1c4aebdcaf6c30,0.1,16.0,NÃO PRESENTE
631c95a0947ee2a12012c48ee72ff588,5.5,4.0,REPROVADO
b69038f3edcdef45f314fbb69933d99d,4.6,14.0,NÃO PRESENTE
d903aa4840276efef32badaa777ac42a,1.1,8.0,NÃO PRESENTE
02473b69880d3947c6081ee6d69f6b26,3.4,22.0,NÃO PRESENTE
cad9ac4ff19643e0c320620d1df1543a,5.2,14.0,NÃO PRESENTE
42970da4e6b14bb4e367c4eb76045b61,0.4,16.0,NÃO PRESENTE
e64bf2a43d16ca3b4beefac6075466bf,0.6,28.0,NÃO PRESENTE
c14ebff8ebb5a6d4d7602640e4d3bdf0,2.4,22.0,NÃO PRESENTE
28c40afd4b7acc13b53c102e88d568c7,6.5,8.0,NÃO PRESENTE
37e1bbca9fd7511f9e67979487b2fabd,5.1,8.0,REPROVADO
ed232f40094276327b2235e9635d50b7,5.8,6.0,NÃO PRESENTE
6eca3c0d430a6bf51e4362a5b7b60413,7.6,8.0,NÃO PRESENTE
f7af9ec61af58e9ff7830e93f1195c35,0.4,44.0,NÃO PRESENTE
ef9181bc5150462578a6ff0e59cc624a,4.7,16.0,NÃO PRESENTE
ec97d7df253dcb933c4d9637fcede77a,0.2,32.0,NÃO PRESENTE
0afcb5e8e2d5d44b297fca1075fb755a,0.0,38.0,NÃO PRESENTE
c3040a6592ef2cb2304a46f27c36a067,0.0,58.0,NÃO PRESENTE
9017c92029e2fdd9dfcb0c08ba85eb45,4.0,10.0,NÃO PRESENTE
c5595956a8e3e5e6a33f84f612a57970,0.7,32.0,NÃO PRESENTE
27b5e3b3c9cd1322436fa0cc1f384c00,0.0,62.0,NÃO PRESENTE
3d03ca5bcddf847dbf30af57f3d4aad5,0.3,30.0,NÃO PRESENTE
55ca647e74b4dbc1e94f1b8e4b6be687,0.0,56.0,NÃO PRESENTE
